"country","year","paved","paved.note","paved.source","unpaved","unpaved.note","unpaved.source","total","total.note","total.source","paved.ratio","land_area_sqkm","population","road_length_per_sqkm","road_length_per_capita"
"Switzerland",2014,71510.5,NA,"linear interpolation",NA,NA,NA,71510.5,NA,"linear interpolation",100,39510.829,8188649,1.80989621857846,0.00873288133366078
"Switzerland",2015,71526,NA,"linear interpolation",NA,NA,NA,71526,NA,"linear interpolation",100,39510.23,8282396,1.81031596120802,0.00863590680764358
"Switzerland",2016,71541.5,NA,"linear interpolation",NA,NA,NA,71541.5,NA,"linear interpolation",100,39509.63,8373338,1.81073576239514,0.00854396418728111
"Switzerland",2017,71557,NA,"CIA World Factbook (2019 to 2023)",NA,NA,NA,71557,NA,"CIA World Factbook (2019 to 2023)",100,39509.63,8451840,1.81112807181439,0.0084664404437377
"Syrian Arab Republic",2003,18451,NA,"CIA World Factbook (2006)",73344,NA,"CIA World Factbook (2006)",91795,NA,"CIA World Factbook (2006)",20.1002233237104,183590,17611356,0.5,0.00521226190646535
"Syrian Arab Republic",2004,19073,NA,"CIA World Factbook (2007)",75817,NA,"CIA World Factbook (2007)",94890,NA,"CIA World Factbook (2007)",20.1001159237011,183570,18084007,0.516914528517732,0.00524717779638108
"Syrian Arab Republic",2005,40293.5,NA,"linear interpolation",41230,NA,"linear interpolation",81523.5,NA,"linear interpolation",49.4256257398174,183570,18583557,0.444100343193332,0.00438686199848608
"Syrian Arab Republic",2006,61514,"includes 1103 km of expressways","CIA World Factbook (2012)",6643,NA,"CIA World Factbook (2012)",68157,NA,"CIA World Factbook (2012)",90.2533855656792,183630,19432009,0.371164842346022,0.00350746029399225
"Syrian Arab Republic",2007,61514,NA,"linear interpolation",6643,NA,"linear interpolation",68157,NA,"linear interpolation",90.2533855656792,183640,20703005,0.37114463079939,0.0032921307800486
"Syrian Arab Republic",2008,61514,NA,"linear interpolation",6643,NA,"linear interpolation",68157,NA,"linear interpolation",90.2533855656792,183640,21474059,0.37114463079939,0.00317392254533714
"Syrian Arab Republic",2009,61514,"includes 1103 km of expressways","CIA World Factbook (2011)",6643,NA,"CIA World Factbook (2011)",68157,NA,"CIA World Factbook (2011)",90.2533855656792,183640,21827220,0.37114463079939,0.00312256897580177
"Syrian Arab Republic",2010,63060,NA,"CIA World Factbook (2013 to 2023)",6813,NA,"CIA World Factbook (2013 to 2023)",69873,NA,"CIA World Factbook (2013 to 2023)",90.2494525782491,183630,22337563,0.380509720633883,0.00312804937584283
"Taiwan, China",2002,35621,"including 1789 km of expressways","CIA World Factbook (2006 to 2007)",1678,NA,"CIA World Factbook (2006 to 2007)",37299,NA,"CIA World Factbook (2006 to 2007)",95.5012198718464,NA,NA,NA,NA
"Taiwan, China",2002,35621,"includes 789 km of expressways","CIA World Factbook (2006 to 2007)",1678,NA,"CIA World Factbook (2006 to 2007)",37299,NA,"CIA World Factbook (2006 to 2007)",95.5012198718464,NA,NA,NA,NA
"Taiwan, China",2003,36131,NA,"linear interpolation",1760.6,NA,"linear interpolation",37891.6,NA,"linear interpolation",95.3535876025293,NA,NA,NA,NA
"Taiwan, China",2004,36641,NA,"linear interpolation",1843.2,NA,"linear interpolation",38484.2,NA,"linear interpolation",95.210501972238,NA,NA,NA,NA
"Taiwan, China",2005,37151,NA,"linear interpolation",1925.8,NA,"linear interpolation",39076.8,NA,"linear interpolation",95.0717561315154,NA,NA,NA,NA
"Taiwan, China",2006,37661,NA,"linear interpolation",2008.4,NA,"linear interpolation",39669.4,NA,"linear interpolation",94.9371555909593,NA,NA,NA,NA
"Taiwan, China",2007,38171,"includes 976 km of expressways","CIA World Factbook (2008 to 2009)",2091,NA,"CIA World Factbook (2008 to 2009)",40262,NA,"CIA World Factbook (2008 to 2009)",94.806517311609,NA,NA,NA,NA
"Taiwan, China",2008,40843,"includes 976 km of expressways","CIA World Factbook (2010)",436,NA,"CIA World Factbook (2010)",41279,NA,"CIA World Factbook (2010)",98.9437728627147,NA,NA,NA,NA
"Taiwan, China",2009,41033,"includes 720 km of expressways","CIA World Factbook (2011 to 2014)",442,NA,"CIA World Factbook (2011 to 2014)",41475,NA,"CIA World Factbook (2011 to 2014)",98.9342977697408,NA,NA,NA,NA
"Taiwan, China",2010,41294.25,NA,"linear interpolation",442,NA,"linear interpolation",41736.25,NA,"linear interpolation",98.9409685824673,NA,NA,NA,NA
"Taiwan, China",2011,41555.5,NA,"linear interpolation",442,NA,"linear interpolation",41997.5,NA,"linear interpolation",98.9475564021668,NA,NA,NA,NA
"Taiwan, China",2012,41816.75,NA,"linear interpolation",442,NA,"linear interpolation",42258.75,NA,"linear interpolation",98.9540627680658,NA,NA,NA,NA
"Taiwan, China",2013,42078,"includes 1348 km of highways and 737 km of expressways","CIA World Factbook (2015 to 2017)",442,NA,"CIA World Factbook (2015 to 2017)",42520,NA,"CIA World Factbook (2015 to 2017)",98.9604891815616,NA,NA,NA,NA
"Taiwan, China",2014,42375,NA,"linear interpolation",426.666666666667,NA,"linear interpolation",42801.6666666667,NA,"linear interpolation",99.003154082785,NA,NA,NA,NA
"Taiwan, China",2015,42672,NA,"linear interpolation",411.333333333333,NA,"linear interpolation",43083.3333333333,NA,"linear interpolation",99.0452611218569,NA,NA,NA,NA
"Taiwan, China",2016,42969,NA,"CIA World Factbook (2018)",396,NA,"CIA World Factbook (2018)",43365,NA,"CIA World Factbook (2018)",99.0868211691456,NA,NA,NA,NA
"Taiwan, China",2017,42793,NA,"CIA World Factbook (2019 to 2023)",413,NA,"CIA World Factbook (2019 to 2023)",43206,NA,"CIA World Factbook (2019 to 2023)",99.0441142433921,NA,NA,NA,NA
"Tajikistan",2000,NA,NA,NA,NA,NA,NA,27767,NA,"CIA World Factbook (2006 to 2018)",NA,139960,6272998,0.198392397827951,0.00442643214616042
"Tajikistan",2001,NA,NA,NA,NA,NA,NA,27891.0555555556,NA,"linear interpolation",NA,139960,6408810,0.199278762186021,0.00435198664893413
"Tajikistan",2002,NA,NA,NA,NA,NA,NA,28015.1111111111,NA,"linear interpolation",NA,139960,6541755,0.200165126544092,0.00428250692835655
"Tajikistan",2003,NA,NA,NA,NA,NA,NA,28139.1666666667,NA,"linear interpolation",NA,139960,6672492,0.201051490902163,0.00421719001936108
"Tajikistan",2004,NA,NA,NA,NA,NA,NA,28263.2222222222,NA,"linear interpolation",NA,139960,6801204,0.201937855260233,0.00415562041988775
"Tajikistan",2005,NA,NA,NA,NA,NA,NA,28387.2777777778,NA,"linear interpolation",NA,139960,6929145,0.202824219618304,0.00409679372819847
"Tajikistan",2006,NA,NA,NA,NA,NA,NA,28511.3333333333,NA,"linear interpolation",NA,139960,7057417,0.203710583976374,0.00403991054139685
"Tajikistan",2007,NA,NA,NA,NA,NA,NA,28635.3888888889,NA,"linear interpolation",NA,139960,7188391,0.204596948334445,0.00398356028336368
"Tajikistan",2008,NA,NA,NA,NA,NA,NA,28759.4444444444,NA,"linear interpolation",NA,139960,7324627,0.205483312692515,0.00392640395810523
"Tajikistan",2009,NA,NA,NA,NA,NA,NA,28883.5,NA,"linear interpolation",NA,139960,7468596,0.206369677050586,0.00386732660328662
"Tajikistan",2010,NA,NA,NA,NA,NA,NA,29007.5555555556,NA,"linear interpolation",NA,139960,7621779,0.207256041408656,0.00380587728344728
"Tajikistan",2011,NA,NA,NA,NA,NA,NA,29131.6111111111,NA,"linear interpolation",NA,139960,7784819,0.208142405766727,0.00374210512936924
"Tajikistan",2012,NA,NA,NA,NA,NA,NA,29255.6666666667,NA,"linear interpolation",NA,139960,7956382,0.209028770124798,0.0036770062908828
"Tajikistan",2013,NA,NA,NA,NA,NA,NA,29379.7222222222,NA,"linear interpolation",NA,139960,8136610,0.209915134482868,0.00361080624759233
"Tajikistan",2014,NA,NA,NA,NA,NA,NA,29503.7777777778,NA,"linear interpolation",NA,138786,8326348,0.212584682732969,0.00354342357270892
"Tajikistan",2015,NA,NA,NA,NA,NA,NA,29627.8333333333,NA,"linear interpolation",NA,138790,8524063,0.213472392343348,0.00347578770045849
"Tajikistan",2016,NA,NA,NA,NA,NA,NA,29751.8888888889,NA,"linear interpolation",NA,138790,8725318,0.214366228754873,0.00340983433370439
"Tajikistan",2017,NA,NA,NA,NA,NA,NA,29875.9444444444,NA,"linear interpolation",NA,138790,8925525,0.215260065166398,0.00334724785874718
"Tajikistan",2018,NA,NA,NA,NA,NA,NA,30000,NA,"CIA World Factbook (2019 to 2023)",NA,138790,9128132,0.216153901577923,0.0032865431832055
"Tanzania",2003,6808,NA,"CIA World Factbook (2006 to 2009)",72083,NA,"CIA World Factbook (2006 to 2009)",78891,NA,"CIA World Factbook (2006 to 2009)",8.62962822121662,885800,37333918,0.0890618649808083,0.00211311869276619
"Tanzania",2004,6750.5,NA,"linear interpolation",75180,NA,"linear interpolation",81930.5,NA,"linear interpolation",8.23930038264139,885800,38360879,0.0924932264619553,0.00213578265503249
"Tanzania",2005,6693,NA,"linear interpolation",78277,NA,"linear interpolation",84970,NA,"linear interpolation",7.8768977286101,885800,39439505,0.0959245879431023,0.0021544388044424
"Tanzania",2006,6635.5,NA,"linear interpolation",81374,NA,"linear interpolation",88009.5,NA,"linear interpolation",7.53952698288253,885800,40562052,0.0993559494242493,0.00216974969609526
"Tanzania",2007,6578,NA,"CIA World Factbook (2012)",84471,NA,"CIA World Factbook (2012)",91049,NA,"CIA World Factbook (2012)",7.22468121560918,885800,41716497,0.102787310905396,0.00218256580843785
"Tanzania",2008,6749.33333333333,NA,"linear interpolation",82774,NA,"linear interpolation",89523.3333333333,NA,"linear interpolation",7.53918903823956,885800,42870884,0.101064950703695,0.00208820824252967
"Tanzania",2009,6920.66666666667,NA,"linear interpolation",81077,NA,"linear interpolation",87997.6666666667,NA,"linear interpolation",7.86460247052005,885800,43957933,0.0993425905019944,0.00200186088519373
"Tanzania",2010,7092,NA,"CIA World Factbook (2013 to 2018)",79380,NA,"CIA World Factbook (2013 to 2018)",86472,NA,"CIA World Factbook (2013 to 2018)",8.2014987510408,885800,45110527,0.0976202303002935,0.00191689181551792
"Tanzania",2011,7678.6,NA,"linear interpolation",79015.2,NA,"linear interpolation",86693.8,NA,"linear interpolation",8.85715010762015,885800,46416031,0.0978706254233461,0.00186775556057346
"Tanzania",2012,8265.2,NA,"linear interpolation",78650.4,NA,"linear interpolation",86915.6,NA,"linear interpolation",9.5094551495934,885800,47786137,0.0981210205463987,0.00181884549487647
"Tanzania",2013,8851.8,NA,"linear interpolation",78285.6,NA,"linear interpolation",87137.4,NA,"linear interpolation",10.1584394301414,885800,49253643,0.0983714156694513,0.00176915644595061
"Tanzania",2014,9438.4,NA,"linear interpolation",77920.8,NA,"linear interpolation",87359.2,NA,"linear interpolation",10.8041282429326,885800,50814552,0.0986218107925039,0.00171917682163172
"Tanzania",2015,10025,NA,"CIA World Factbook (2019 to 2021)",77556,NA,"CIA World Factbook (2019 to 2021)",87581,NA,"CIA World Factbook (2019 to 2021)",11.4465466254096,885800,52542823,0.0988722059155566,0.00166684991402156
"Tanzania",2016,10193,NA,"linear interpolation",85619.7142857143,NA,"linear interpolation",95812.7142857143,NA,"linear interpolation",10.6384628344881,885800,54401802,0.108165177563462,0.00176120479034342
"Tanzania",2017,10361,NA,"linear interpolation",93683.4285714286,NA,"linear interpolation",104044.428571429,NA,"linear interpolation",9.95824585925518,885800,56267032,0.117458149211367,0.00184911883341258
"Tanzania",2018,10529,NA,"linear interpolation",101747.142857143,NA,"linear interpolation",112276.142857143,NA,"linear interpolation",9.37777138763737,885800,58090443,0.126751120859272,0.00193278166009412
"Tanzania",2019,10697,NA,"linear interpolation",109810.857142857,NA,"linear interpolation",120507.857142857,NA,"linear interpolation",8.87659962895128,885800,59872579,0.136044092507177,0.00201273870535721
"Tanzania",2020,10865,NA,"linear interpolation",117874.571428571,NA,"linear interpolation",128739.571428571,NA,"linear interpolation",8.43951854075282,885800,61704518,0.145337064155082,0.00208638808958157
"Tanzania",2021,11033,NA,"linear interpolation",125938.285714286,NA,"linear interpolation",136971.285714286,NA,"linear interpolation",8.05497294010528,885800,63588334,0.154630035802987,0.00215403167685264
"Tanzania",2022,11201,NA,"CIA World Factbook (2022 to 2023)",134002,NA,"CIA World Factbook (2022 to 2023)",145203,NA,"CIA World Factbook (2022 to 2023)",7.71402794708098,NA,65497748,NA,0.00221691591594874
"Thailand",2000,56542,NA,"CIA World Factbook (2006 to 2007)",861,NA,"CIA World Factbook (2006 to 2007)",57403,NA,"CIA World Factbook (2006 to 2007)",98.5000783931153,510890,63066603,0.112358824795944,0.000910196479109553
"Thailand",2001,NA,NA,NA,NA,NA,NA,77844.6666666667,NA,"linear interpolation",NA,510890,63649892,0.152370699498261,0.00122301333467568
"Thailand",2002,NA,NA,NA,NA,NA,NA,98286.3333333333,NA,"linear interpolation",NA,510890,64222580,0.192382574200578,0.00153040150883588
"Thailand",2003,NA,NA,NA,NA,NA,NA,118728,NA,"linear interpolation",NA,510890,64776956,0.232394448902895,0.00183287402390443
"Thailand",2004,NA,NA,NA,NA,NA,NA,139169.666666667,NA,"linear interpolation",NA,510890,65311166,0.272406323605212,0.00213087095500127
"Thailand",2005,NA,NA,NA,NA,NA,NA,159611.333333333,NA,"linear interpolation",NA,510890,65821360,0.312418198307529,0.00242491697730544
"Thailand",2006,NA,NA,NA,NA,NA,NA,180053,"includes 450 km of expressways","CIA World Factbook (2008 to 2023)",NA,510890,66319525,0.352430073009846,0.00271493199023968
"Timor-Leste",2005,2600,NA,"CIA World Factbook (2008 to 2018)",3440,NA,"CIA World Factbook (2008 to 2018)",6040,NA,"CIA World Factbook (2008 to 2018)",43.046357615894,14870,969313,0.406186953597848,0.00623121736735193
"Timor-Leste",2006,2600,NA,"linear interpolation",3440,NA,"linear interpolation",6040,NA,"linear interpolation",43.046357615894,14870,994564,0.406186953597848,0.00607301289811415
"Timor-Leste",2007,2600,NA,"linear interpolation",3440,NA,"linear interpolation",6040,NA,"linear interpolation",43.046357615894,14870,1019362,0.406186953597848,0.00592527482876544
"Timor-Leste",2008,2600,NA,"CIA World Factbook (2019 to 2023)",3440,NA,"CIA World Factbook (2019 to 2023)",6040,NA,"CIA World Factbook (2019 to 2023)",43.046357615894,14870,1043076,0.406186953597848,0.00579056559637073
"Togo",1999,2376,NA,"CIA World Factbook (2006 to 2007)",5144,NA,"CIA World Factbook (2006 to 2007)",7520,NA,"CIA World Factbook (2006 to 2007)",31.5957446808511,54390,4867941,0.138260709689281,0.001544800974375
"Togo",2000,2376,NA,"CIA World Factbook (2008 to 2012)",5144,NA,"CIA World Factbook (2008 to 2012)",7520,NA,"CIA World Factbook (2008 to 2012)",31.5957446808511,54390,5008035,0.138260709689281,0.00150158694977172
"Togo",2001,2386.14285714286,NA,"linear interpolation",5724.14285714286,NA,"linear interpolation",8110.28571428571,NA,"linear interpolation",29.4211935461143,54390,5145426,0.149113545031912,0.00157621268176546
"Togo",2002,2396.28571428571,NA,"linear interpolation",6304.28571428571,NA,"linear interpolation",8700.57142857143,NA,"linear interpolation",27.5417049783265,54390,5281538,0.159966380374544,0.00164735564310461
"Togo",2003,2406.42857142857,NA,"linear interpolation",6884.42857142857,NA,"linear interpolation",9290.85714285714,NA,"linear interpolation",25.9010394243188,54390,5421001,0.170819215717175,0.00171386375742361
"Togo",2004,2416.57142857143,NA,"linear interpolation",7464.57142857143,NA,"linear interpolation",9881.14285714286,NA,"linear interpolation",24.4563960212815,54390,5565218,0.181672051059806,0.00177551766294561
"Togo",2005,2426.71428571429,NA,"linear interpolation",8044.71428571429,NA,"linear interpolation",10471.4285714286,NA,"linear interpolation",23.1746248294679,54390,5711597,0.192524886402437,0.00183336264295758
"Togo",2006,2436.85714285714,NA,"linear interpolation",8624.85714285714,NA,"linear interpolation",11061.7142857143,NA,"linear interpolation",22.0296518235355,54390,5874240,0.203377721745069,0.00188308858434696
"Togo",2007,2447,NA,"CIA World Factbook (2013 to 2018)",9205,NA,"CIA World Factbook (2013 to 2018)",11652,NA,"CIA World Factbook (2013 to 2018)",21.0006865774116,54390,6047537,0.2142305570877,0.00192673480129183
"Togo",2008,2387.63636363636,NA,"linear interpolation",9109.72727272727,NA,"linear interpolation",11497.3636363636,NA,"linear interpolation",20.7668161080406,54390,6222482,0.211387454244597,0.00184771344237937
"Togo",2009,2328.27272727273,NA,"linear interpolation",9014.45454545455,NA,"linear interpolation",11342.7272727273,NA,"linear interpolation",20.5265688867516,54390,6398624,0.208544351401494,0.00177268226305019
"Togo",2010,2268.90909090909,NA,"linear interpolation",8919.18181818182,NA,"linear interpolation",11188.0909090909,NA,"linear interpolation",20.2796805044325,54390,6571855,0.205701248558391,0.0017024251005372
"Togo",2011,2209.54545454545,NA,"linear interpolation",8823.90909090909,NA,"linear interpolation",11033.4545454545,NA,"linear interpolation",20.0258717289566,54390,6748672,0.202858145715289,0.00163490751150071
"Togo",2012,2150.18181818182,NA,"linear interpolation",8728.63636363636,NA,"linear interpolation",10878.8181818182,NA,"linear interpolation",19.7648474516784,54390,6926635,0.200015042872186,0.00157057765882253
